Order_ID,Product_ID,Product_Category,Product_Price,User_Location,Return_Reason,return_probability
ORD00003940,PROD00003940,Books,371.52,City7,Wrong item,0.81
ORD00009290,PROD00009290,Home,90.91,City67,Changed mind,0.81
ORD00009265,PROD00009265,Toys,435.21,City3,Wrong item,0.81
ORD00003416,PROD00003416,Electronics,393.87,City30,Changed mind,0.81
ORD00003973,PROD00003973,Home,399.68,City81,Defective,0.81
ORD00003961,PROD00003961,Home,427.61,City12,Defective,0.81
ORD00003957,PROD00003957,Electronics,171.35,City8,Changed mind,0.81
ORD00003955,PROD00003955,Toys,325.12,City7,Wrong item,0.81
ORD00003954,PROD00003954,Toys,136.15,City63,Changed mind,0.81
ORD00000064,PROD00000064,Books,429.41,City44,Wrong item,0.8
ORD00004019,PROD00004019,Clothing,74.64,City43,Changed mind,0.8
ORD00001798,PROD00001798,Home,247.57,City93,Changed mind,0.8
ORD00009985,PROD00009985,Electronics,321.34,City97,Defective,0.8
ORD00009925,PROD00009925,Books,288.15,City84,Not as described,0.8
ORD00009931,PROD00009931,Clothing,204.44,City42,Not as described,0.8
ORD00009962,PROD00009962,Toys,392.56,City96,Wrong item,0.8
ORD00004905,PROD00004905,Clothing,235.41,City7,Not as described,0.8
ORD00003450,PROD00003450,Electronics,285.19,City57,Wrong item,0.8
ORD00009352,PROD00009352,Toys,26.85,City62,Not as described,0.8
ORD00004698,PROD00004698,Books,112.31,City51,Defective,0.8
ORD00003448,PROD00003448,Clothing,476.23,City97,Defective,0.8
ORD00009211,PROD00009211,Home,448.63,City55,Changed mind,0.8
ORD00008072,PROD00008072,Books,429.41,City17,Wrong item,0.8
ORD00005943,PROD00005943,Clothing,259.59,City85,Defective,0.8
ORD00001219,PROD00001219,Home,324.49,City22,Wrong item,0.8
ORD00002608,PROD00002608,Books,233.39,City55,Wrong item,0.8
ORD00006012,PROD00006012,Electronics,144.77,City59,Changed mind,0.8
ORD00008166,PROD00008166,Clothing,192.36,City76,Defective,0.8
ORD00008160,PROD00008160,Home,83.63,City88,Not as described,0.8
ORD00008150,PROD00008150,Clothing,299.61,City78,Changed mind,0.8
ORD00001884,PROD00001884,Home,365.01,City65,Defective,0.8
ORD00001727,PROD00001727,Toys,334.8,City44,Wrong item,0.8
ORD00008717,PROD00008717,Toys,29.23,City82,Defective,0.8
ORD00008715,PROD00008715,Books,474.46,City43,Changed mind,0.8
ORD00008690,PROD00008690,Toys,294.87,City34,Wrong item,0.8
ORD00001434,PROD00001434,Books,252.54,City60,Wrong item,0.8
ORD00000902,PROD00000902,Books,461.12,City54,Defective,0.8
ORD00008633,PROD00008633,Clothing,250.41,City39,Not as described,0.8
ORD00005486,PROD00005486,Clothing,363.53,City57,Wrong item,0.8
ORD00005469,PROD00005469,Toys,337.23,City31,Changed mind,0.8
ORD00002932,PROD00002932,Home,494.77,City38,Wrong item,0.8
ORD00002930,PROD00002930,Electronics,454.54,City81,Defective,0.8
ORD00006496,PROD00006496,Electronics,169.86,City17,Changed mind,0.8
ORD00002271,PROD00002271,Clothing,351.51,City56,Not as described,0.8
ORD00002253,PROD00002253,Books,329.21,City100,Changed mind,0.8
ORD00006578,PROD00006578,Electronics,196.28,City22,Changed mind,0.8
ORD00006573,PROD00006573,Toys,356.31,City23,Wrong item,0.8
ORD00006539,PROD00006539,Electronics,304.65,City96,Wrong item,0.8
ORD00008776,PROD00008776,Toys,178.3,City58,Not as described,0.8
ORD00000798,PROD00000798,Toys,33.61,City57,Defective,0.8
ORD00005275,PROD00005275,Toys,282.4,City7,Changed mind,0.8
ORD00007593,PROD00007593,Books,220.14,City7,Wrong item,0.8
ORD00008583,PROD00008583,Books,160.01,City78,Wrong item,0.8
ORD00008582,PROD00008582,Toys,131.67,City93,Defective,0.8
ORD00008548,PROD00008548,Clothing,452.79,City11,Not as described,0.8
ORD00002861,PROD00002861,Home,210.68,City90,Changed mind,0.8
ORD00002857,PROD00002857,Clothing,28.66,City57,Not as described,0.8
ORD00005520,PROD00005520,Books,170.38,City75,Defective,0.8
ORD00009732,PROD00009732,Books,148.07,City56,Defective,0.8
ORD00004205,PROD00004205,Toys,348.46,City38,Wrong item,0.8
ORD00008645,PROD00008645,Home,226.98,City40,Changed mind,0.8
ORD00003655,PROD00003655,Home,99.97,City49,Defective,0.8
ORD00004164,PROD00004164,Home,99.85,City28,Not as described,0.8
ORD00005340,PROD00005340,Books,310.41,City96,Not as described,0.8
ORD00009432,PROD00009432,Clothing,240.38,City78,Not as described,0.8
ORD00000417,PROD00000417,Toys,139.48,City83,Not as described,0.8
ORD00004554,PROD00004554,Electronics,329.84,City84,Not as described,0.8
ORD00004540,PROD00004540,Electronics,180.31,City71,Not as described,0.8
ORD00003585,PROD00003585,Home,26.78,City97,Wrong item,0.8
ORD00008790,PROD00008790,Electronics,226.73,City22,Defective,0.8
ORD00006448,PROD00006448,Toys,325.27,City40,Wrong item,0.8
ORD00006436,PROD00006436,Toys,389.47,City96,Changed mind,0.8
ORD00007808,PROD00007808,Electronics,449.48,City22,Changed mind,0.8
ORD00008528,PROD00008528,Electronics,231.05,City5,Wrong item,0.8
ORD00003689,PROD00003689,Clothing,116.09,City53,Changed mind,0.8
ORD00008522,PROD00008522,Books,191.62,City70,Defective,0.8
ORD00008605,PROD00008605,Clothing,379.07,City48,Not as described,0.8
ORD00006619,PROD00006619,Books,51.54,City87,Not as described,0.8
ORD00001525,PROD00001525,Electronics,305.19,City96,Wrong item,0.8
ORD00007599,PROD00007599,Toys,234.76,City89,Changed mind,0.8
ORD00007576,PROD00007576,Clothing,21.74,City56,Defective,0.8
ORD00007549,PROD00007549,Books,443.49,City29,Changed mind,0.8
ORD00002138,PROD00002138,Books,480.42,City21,Changed mind,0.8
ORD00002104,PROD00002104,Home,177.41,City69,Not as described,0.8
ORD00002849,PROD00002849,Electronics,183.39,City66,Wrong item,0.8
ORD00005548,PROD00005548,Home,495.0,City18,Not as described,0.8
ORD00001036,PROD00001036,Clothing,45.82,City49,Defective,0.8
ORD00001029,PROD00001029,Clothing,249.08,City19,Not as described,0.8
ORD00007883,PROD00007883,Books,124.38,City10,Wrong item,0.8
ORD00007871,PROD00007871,Clothing,421.25,City75,Changed mind,0.8
ORD00001397,PROD00001397,Books,96.39,City45,Not as described,0.8
ORD00002098,PROD00002098,Electronics,261.16,City59,Wrong item,0.8
ORD00006674,PROD00006674,Electronics,483.31,City20,Changed mind,0.8
ORD00009805,PROD00009805,Books,354.85,City65,Changed mind,0.8
ORD00003833,PROD00003833,Home,431.92,City50,Not as described,0.8
ORD00002177,PROD00002177,Toys,82.18,City95,Wrong item,0.8
ORD00008900,PROD00008900,Toys,442.02,City53,Not as described,0.8
ORD00005196,PROD00005196,Clothing,267.6,City77,Wrong item,0.8
ORD00005185,PROD00005185,Home,80.43,City60,Changed mind,0.8
ORD00008892,PROD00008892,Home,217.41,City30,Defective,0.8
ORD00000786,PROD00000786,Books,250.63,City1,Wrong item,0.8
ORD00003102,PROD00003102,Clothing,424.32,City60,Changed mind,0.8
ORD00002327,PROD00002327,Electronics,102.92,City43,Not as described,0.8
ORD00002321,PROD00002321,Electronics,144.58,City73,Wrong item,0.8
ORD00006406,PROD00006406,Clothing,463.86,City68,Not as described,0.8
ORD00005621,PROD00005621,Home,207.24,City3,Not as described,0.8
ORD00005595,PROD00005595,Clothing,280.77,City4,Changed mind,0.8
ORD00008430,PROD00008430,Toys,289.13,City15,Wrong item,0.8
ORD00008821,PROD00008821,Home,45.74,City87,Changed mind,0.8
ORD00003055,PROD00003055,Toys,471.88,City93,Defective,0.8
ORD00003628,PROD00003628,Home,176.62,City62,Not as described,0.8
ORD00007579,PROD00007579,Toys,467.94,City84,Not as described,0.8
ORD00005132,PROD00005132,Toys,201.56,City93,Wrong item,0.8
ORD00006757,PROD00006757,Books,410.53,City28,Changed mind,0.8
ORD00001583,PROD00001583,Home,257.84,City69,Defective,0.8
ORD00007447,PROD00007447,Clothing,439.71,City33,Defective,0.8
ORD00001346,PROD00001346,Electronics,332.46,City81,Not as described,0.8
ORD00001345,PROD00001345,Home,438.38,City60,Changed mind,0.8
ORD00002843,PROD00002843,Books,72.39,City7,Defective,0.8
ORD00000314,PROD00000314,Electronics,192.67,City4,Wrong item,0.8
ORD00004436,PROD00004436,Clothing,181.14,City92,Changed mind,0.8
ORD00002071,PROD00002071,Clothing,403.24,City1,Wrong item,0.8
ORD00007484,PROD00007484,Home,170.6,City75,Changed mind,0.8
ORD00005127,PROD00005127,Clothing,264.93,City66,Defective,0.8
ORD00005118,PROD00005118,Clothing,341.89,City42,Not as described,0.8
ORD00009415,PROD00009415,Electronics,110.15,City15,Defective,0.8
ORD00003507,PROD00003507,Home,229.26,City17,Changed mind,0.8
ORD00002095,PROD00002095,Electronics,271.36,City69,Defective,0.8
ORD00003225,PROD00003225,Books,14.18,City88,Changed mind,0.8
ORD00003200,PROD00003200,Electronics,350.14,City91,Not as described,0.8
ORD00009821,PROD00009821,Home,32.84,City46,Wrong item,0.8
ORD00006292,PROD00006292,Books,109.11,City72,Changed mind,0.8
ORD00001111,PROD00001111,Toys,490.26,City62,Changed mind,0.8
ORD00004279,PROD00004279,Electronics,42.99,City46,Defective,0.8
ORD00004255,PROD00004255,Toys,216.98,City96,Not as described,0.8
ORD00000214,PROD00000214,Books,270.92,City27,Defective,0.8
ORD00005115,PROD00005115,Toys,90.28,City83,Changed mind,0.8
ORD00003168,PROD00003168,Books,391.13,City32,Changed mind,0.8
ORD00003165,PROD00003165,Books,112.03,City24,Wrong item,0.8
ORD00005092,PROD00005092,Electronics,125.01,City49,Changed mind,0.8
ORD00000738,PROD00000738,Electronics,46.96,City29,Changed mind,0.8
ORD00008955,PROD00008955,Electronics,34.0,City11,Defective,0.8
ORD00008948,PROD00008948,Home,198.84,City24,Wrong item,0.8
ORD00008947,PROD00008947,Toys,146.45,City50,Changed mind,0.8
ORD00003208,PROD00003208,Books,365.97,City6,Changed mind,0.8
ORD00008972,PROD00008972,Toys,264.98,City7,Defective,0.8
ORD00001102,PROD00001102,Electronics,459.23,City20,Wrong item,0.8
ORD00009599,PROD00009599,Home,52.93,City87,Wrong item,0.8
ORD00009590,PROD00009590,Books,273.79,City57,Not as described,0.8
ORD00003685,PROD00003685,Toys,363.91,City40,Defective,0.8
ORD00001360,PROD00001360,Electronics,363.26,City12,Changed mind,0.8
ORD00001359,PROD00001359,Electronics,243.28,City92,Defective,0.8
ORD00002430,PROD00002430,Electronics,164.82,City13,Defective,0.8
ORD00002397,PROD00002397,Books,88.96,City18,Wrong item,0.8
ORD00001652,PROD00001652,Books,301.15,City22,Not as described,0.8
ORD00002016,PROD00002016,Electronics,395.66,City23,Wrong item,0.8
ORD00008971,PROD00008971,Electronics,488.55,City44,Changed mind,0.8
ORD00008965,PROD00008965,Clothing,185.11,City71,Wrong item,0.8
ORD00005086,PROD00005086,Home,135.45,City91,Defective,0.8
ORD00005033,PROD00005033,Electronics,202.55,City9,Changed mind,0.8
ORD00006880,PROD00006880,Clothing,346.05,City45,Changed mind,0.8
ORD00002731,PROD00002731,Clothing,434.96,City48,Not as described,0.8
ORD00008319,PROD00008319,Toys,427.79,City15,Not as described,0.8
ORD00005789,PROD00005789,Clothing,292.65,City15,Not as described,0.8
ORD00002708,PROD00002708,Books,113.75,City23,Not as described,0.8
ORD00002707,PROD00002707,Home,405.76,City70,Not as described,0.8
ORD00005845,PROD00005845,Electronics,216.88,City52,Changed mind,0.8
ORD00005829,PROD00005829,Books,105.45,City71,Wrong item,0.8
ORD00006267,PROD00006267,Books,405.14,City78,Not as described,0.8
ORD00006231,PROD00006231,Books,228.9,City50,Not as described,0.8
ORD00006216,PROD00006216,Books,335.76,City15,Changed mind,0.8
ORD00000153,PROD00000153,Clothing,444.83,City2,Defective,0.8
ORD00000136,PROD00000136,Toys,386.51,City50,Wrong item,0.8
ORD00003884,PROD00003884,Clothing,416.32,City22,Not as described,0.8
ORD00004085,PROD00004085,Toys,151.9,City90,Changed mind,0.8
ORD00003222,PROD00003222,Electronics,92.78,City93,Wrong item,0.8
ORD00009086,PROD00009086,Electronics,122.85,City17,Wrong item,0.8
ORD00007318,PROD00007318,Toys,370.69,City95,Wrong item,0.8
ORD00004333,PROD00004333,Electronics,499.17,City91,Defective,0.8
ORD00008020,PROD00008020,Electronics,39.83,City72,Defective,0.8
ORD00005813,PROD00005813,Electronics,136.11,City70,Changed mind,0.8
ORD00001146,PROD00001146,Home,392.55,City30,Wrong item,0.8
ORD00001139,PROD00001139,Electronics,168.88,City50,Not as described,0.8
ORD00008299,PROD00008299,Clothing,152.5,City35,Wrong item,0.8
ORD00008293,PROD00008293,Home,49.92,City31,Changed mind,0.8
ORD00005881,PROD00005881,Home,312.11,City63,Not as described,0.8
ORD00001695,PROD00001695,Electronics,142.45,City80,Not as described,0.8
ORD00002059,PROD00002059,Clothing,336.83,City41,Defective,0.8
ORD00004606,PROD00004606,Home,489.22,City74,Changed mind,0.8
ORD00009354,PROD00009354,Clothing,159.99,City29,Not as described,0.8
ORD00004664,PROD00004664,Books,15.65,City33,Changed mind,0.8
ORD00004648,PROD00004648,Home,453.26,City50,Defective,0.8
ORD00004950,PROD00004950,Books,21.23,City41,Defective,0.8
ORD00006185,PROD00006185,Electronics,252.79,City24,Defective,0.8
ORD00006174,PROD00006174,Clothing,473.28,City90,Wrong item,0.8
ORD00009706,PROD00009706,Home,52.62,City89,Defective,0.8
ORD00002725,PROD00002725,Toys,268.83,City3,Not as described,0.8
ORD00008276,PROD00008276,Toys,400.03,City81,Not as described,0.8
ORD00008259,PROD00008259,Home,426.05,City49,Not as described,0.8
ORD00009659,PROD00009659,Clothing,420.32,City58,Defective,0.8
ORD00009656,PROD00009656,Toys,236.57,City39,Defective,0.8
ORD00009651,PROD00009651,Electronics,296.91,City9,Defective,0.8
ORD00007389,PROD00007389,Toys,49.68,City79,Defective,0.8
ORD00007383,PROD00007383,Books,170.27,City48,Defective,0.8
ORD00001947,PROD00001947,Clothing,223.71,City31,Not as described,0.8
ORD00004990,PROD00004990,Home,342.64,City75,Changed mind,0.8
ORD00003290,PROD00003290,Clothing,32.35,City32,Wrong item,0.8
ORD00009088,PROD00009088,Books,450.89,City47,Not as described,0.8
ORD00000635,PROD00000635,Home,207.46,City40,Not as described,0.8
ORD00000629,PROD00000629,Books,283.36,City31,Not as described,0.8
ORD00000620,PROD00000620,Home,335.17,City1,Changed mind,0.8
ORD00002504,PROD00002504,Electronics,287.68,City85,Defective,0.8
ORD00005927,PROD00005927,Clothing,290.49,City17,Defective,0.8
ORD00005919,PROD00005919,Toys,349.28,City100,Changed mind,0.8
ORD00005966,PROD00005966,Books,93.43,City22,Changed mind,0.8
ORD00005957,PROD00005957,Home,416.99,City58,Defective,0.8
ORD00005954,PROD00005954,Electronics,21.86,City66,Changed mind,0.8
ORD00005953,PROD00005953,Electronics,497.24,City75,Wrong item,0.8
ORD00002451,PROD00002451,Home,400.55,City36,Wrong item,0.8
ORD00006199,PROD00006199,Toys,117.73,City61,Defective,0.8
ORD00001918,PROD00001918,Clothing,220.08,City9,Changed mind,0.8
ORD00001904,PROD00001904,Clothing,330.35,City10,Not as described,0.8
ORD00009876,PROD00009876,Toys,391.11,City97,Not as described,0.8
ORD00003329,PROD00003329,Electronics,167.61,City72,Not as described,0.8
ORD00007251,PROD00007251,Toys,203.32,City96,Defective,0.8
ORD00007233,PROD00007233,Toys,47.81,City42,Changed mind,0.8
ORD00000592,PROD00000592,Home,41.35,City64,Defective,0.8
ORD00003336,PROD00003336,Electronics,302.22,City28,Wrong item,0.8
ORD00003331,PROD00003331,Toys,487.67,City28,Not as described,0.8
ORD00004865,PROD00004865,Toys,6.69,City4,Defective,0.8
ORD00004363,PROD00004363,Books,128.14,City63,Changed mind,0.8
ORD00004355,PROD00004355,Home,191.75,City48,Wrong item,0.8
ORD00009620,PROD00009620,Home,308.12,City91,Not as described,0.8
ORD00002553,PROD00002553,Toys,309.33,City67,Wrong item,0.8
ORD00002548,PROD00002548,Clothing,481.9,City84,Changed mind,0.8
ORD00004045,PROD00004045,Toys,344.07,City85,Wrong item,0.8
ORD00009846,PROD00009846,Electronics,300.48,City60,Not as described,0.8
ORD00007309,PROD00007309,Clothing,406.73,City66,Changed mind,0.8
ORD00007296,PROD00007296,Clothing,464.78,City63,Not as described,0.8
ORD00009171,PROD00009171,Electronics,51.54,City69,Not as described,0.8
ORD00007086,PROD00007086,Electronics,97.95,City47,Changed mind,0.8
ORD00000005,PROD00000005,Electronics,252.12,City47,Defective,0.8
ORD00006089,PROD00006089,Home,225.47,City20,Defective,0.8
ORD00006085,PROD00006085,Clothing,289.4,City3,Not as described,0.8
ORD00006084,PROD00006084,Electronics,105.83,City47,Wrong item,0.8
ORD00002598,PROD00002598,Home,246.17,City31,Defective,0.8
ORD00008105,PROD00008105,Electronics,215.89,City56,Wrong item,0.8
ORD00007198,PROD00007198,Clothing,207.29,City46,Wrong item,0.8
ORD00001804,PROD00001804,Toys,318.09,City30,Defective,0.8
ORD00001844,PROD00001844,Home,443.01,City98,Changed mind,0.8
ORD00001832,PROD00001832,Electronics,339.59,City94,Wrong item,0.8
ORD00001827,PROD00001827,Clothing,437.88,City12,Not as described,0.8
ORD00000541,PROD00000541,Books,452.72,City99,Changed mind,0.8
ORD00004809,PROD00004809,Toys,171.03,City68,Changed mind,0.8
ORD00009943,PROD00009943,Clothing,480.84,City85,Changed mind,0.8
ORD00003299,PROD00003299,Books,211.45,City79,Not as described,0.8
ORD00007741,PROD00007741,Clothing,252.46,City35,Not as described,0.8
ORD00007727,PROD00007727,Home,479.46,City83,Changed mind,0.8
ORD00000358,PROD00000358,Books,253.18,City34,Defective,0.8
ORD00000349,PROD00000349,Home,249.94,City66,Wrong item,0.8
ORD00004537,PROD00004537,Clothing,14.89,City99,Defective,0.8
ORD00005461,PROD00005461,Electronics,403.46,City55,Wrong item,0.8
ORD00006506,PROD00006506,Toys,439.29,City20,Changed mind,0.8
ORD00009914,PROD00009914,Clothing,412.52,City52,Defective,0.8
ORD00009910,PROD00009910,Books,438.75,City52,Wrong item,0.8
ORD00009908,PROD00009908,Clothing,299.71,City89,Defective,0.8
ORD00000116,PROD00000116,Books,79.9,City73,Defective,0.8
ORD00000112,PROD00000112,Clothing,259.57,City90,Not as described,0.8
ORD00003996,PROD00003996,Home,222.67,City82,Defective,0.8
ORD00009950,PROD00009950,Clothing,16.52,City9,Changed mind,0.8
ORD00007155,PROD00007155,Electronics,247.25,City23,Defective,0.8
ORD00007101,PROD00007101,Toys,263.61,City47,Wrong item,0.8
ORD00000088,PROD00000088,Electronics,78.94,City1,Changed mind,0.79
ORD00000096,PROD00000096,Toys,496.31,City88,Defective,0.79
ORD00000047,PROD00000047,Home,335.96,City5,Wrong item,0.79
ORD00000046,PROD00000046,Home,97.31,City49,Changed mind,0.79
ORD00003976,PROD00003976,Books,432.68,City37,Wrong item,0.79
ORD00001855,PROD00001855,Clothing,28.8,City93,Defective,0.79
ORD00009948,PROD00009948,Clothing,232.38,City38,Changed mind,0.79
ORD00001775,PROD00001775,Clothing,29.45,City71,Defective,0.79
ORD00001799,PROD00001799,Clothing,262.35,City78,Changed mind,0.79
ORD00001843,PROD00001843,Books,322.04,City85,Changed mind,0.79
ORD00007058,PROD00007058,Toys,278.65,City37,Defective,0.79
ORD00004702,PROD00004702,Toys,110.87,City33,Defective,0.79
ORD00004712,PROD00004712,Toys,487.72,City79,Defective,0.79
ORD00009314,PROD00009314,Clothing,108.7,City76,Defective,0.79
ORD00009343,PROD00009343,Clothing,92.63,City70,Defective,0.79
ORD00004904,PROD00004904,Electronics,314.57,City61,Not as described,0.79
ORD00003403,PROD00003403,Clothing,78.18,City71,Defective,0.79
ORD00004852,PROD00004852,Electronics,364.99,City61,Changed mind,0.79
ORD00000580,PROD00000580,Books,250.69,City10,Defective,0.79
ORD00000585,PROD00000585,Electronics,104.65,City25,Not as described,0.79
ORD00003720,PROD00003720,Toys,151.22,City18,Defective,0.79
ORD00003732,PROD00003732,Toys,254.42,City3,Defective,0.79
ORD00004300,PROD00004300,Books,137.48,City70,Not as described,0.79
ORD00008136,PROD00008136,Electronics,354.51,City37,Wrong item,0.79
ORD00008139,PROD00008139,Books,438.48,City19,Not as described,0.79
ORD00008080,PROD00008080,Electronics,428.12,City21,Defective,0.79
ORD00002456,PROD00002456,Electronics,162.75,City8,Not as described,0.79
ORD00006160,PROD00006160,Toys,316.19,City44,Changed mind,0.79
ORD00008205,PROD00008205,Electronics,191.59,City100,Not as described,0.79
ORD00008212,PROD00008212,Toys,321.93,City77,Wrong item,0.79
ORD00001164,PROD00001164,Home,44.27,City14,Wrong item,0.79
ORD00001166,PROD00001166,Electronics,262.0,City82,Wrong item,0.79
ORD00006169,PROD00006169,Electronics,448.46,City47,Wrong item,0.79
ORD00002506,PROD00002506,Clothing,130.85,City78,Not as described,0.79
ORD00009186,PROD00009186,Books,12.49,City66,Not as described,0.79
ORD00001744,PROD00001744,Books,380.5,City13,Wrong item,0.79
ORD00001934,PROD00001934,Electronics,261.04,City2,Defective,0.79
ORD00001935,PROD00001935,Home,316.67,City73,Not as described,0.79
ORD00001863,PROD00001863,Clothing,346.68,City92,Defective,0.79
ORD00004914,PROD00004914,Toys,175.1,City28,Changed mind,0.79
ORD00009152,PROD00009152,Electronics,249.95,City30,Not as described,0.79
ORD00003355,PROD00003355,Home,10.39,City47,Changed mind,0.79
ORD00004353,PROD00004353,Electronics,192.36,City81,Not as described,0.79
ORD00000252,PROD00000252,Home,80.88,City46,Not as described,0.79
ORD00009650,PROD00009650,Electronics,27.8,City15,Defective,0.79
ORD00002675,PROD00002675,Home,340.9,City61,Defective,0.79
ORD00001180,PROD00001180,Home,40.97,City7,Not as described,0.79
ORD00008237,PROD00008237,Books,212.65,City96,Wrong item,0.79
ORD00008260,PROD00008260,Books,266.47,City39,Changed mind,0.79
ORD00008277,PROD00008277,Electronics,62.82,City15,Changed mind,0.79
ORD00007307,PROD00007307,Toys,347.37,City94,Wrong item,0.79
ORD00003937,PROD00003937,Electronics,266.31,City87,Changed mind,0.79
ORD00004048,PROD00004048,Books,160.42,City30,Defective,0.79
ORD00004073,PROD00004073,Toys,478.63,City3,Defective,0.79
ORD00004084,PROD00004084,Clothing,197.15,City96,Defective,0.79
ORD00009865,PROD00009865,Electronics,467.17,City88,Wrong item,0.79
ORD00004948,PROD00004948,Toys,21.01,City48,Not as described,0.79
ORD00003306,PROD00003306,Home,489.7,City24,Not as described,0.79
ORD00003314,PROD00003314,Clothing,110.94,City3,Changed mind,0.79
ORD00003328,PROD00003328,Toys,116.13,City78,Not as described,0.79
ORD00004908,PROD00004908,Toys,259.16,City47,Defective,0.79
ORD00002475,PROD00002475,Books,268.04,City76,Defective,0.79
ORD00006255,PROD00006255,Electronics,396.7,City19,Changed mind,0.79
ORD00005774,PROD00005774,Electronics,303.96,City12,Not as described,0.79
ORD00002744,PROD00002744,Clothing,283.92,City39,Defective,0.79
ORD00002766,PROD00002766,Toys,48.66,City40,Wrong item,0.79
ORD00008300,PROD00008300,Electronics,179.2,City35,Defective,0.79
ORD00001147,PROD00001147,Clothing,261.08,City6,Not as described,0.79
ORD00002780,PROD00002780,Electronics,195.91,City37,Not as described,0.79
ORD00001295,PROD00001295,Electronics,499.66,City89,Not as described,0.79
ORD00006952,PROD00006952,Toys,79.63,City35,Wrong item,0.79
ORD00007324,PROD00007324,Clothing,266.32,City6,Defective,0.79
ORD00000654,PROD00000654,Toys,26.48,City3,Wrong item,0.79
ORD00000668,PROD00000668,Toys,354.26,City33,Defective,0.79
ORD00003293,PROD00003293,Home,111.14,City55,Changed mind,0.79
ORD00000675,PROD00000675,Books,421.33,City21,Changed mind,0.79
ORD00006905,PROD00006905,Books,32.37,City70,Wrong item,0.79
ORD00002416,PROD00002416,Toys,314.82,City51,Defective,0.79
ORD00002437,PROD00002437,Electronics,433.22,City78,Defective,0.79
ORD00008320,PROD00008320,Clothing,414.26,City93,Wrong item,0.79
ORD00008328,PROD00008328,Toys,491.13,City90,Not as described,0.79
ORD00008339,PROD00008339,Electronics,133.01,City22,Changed mind,0.79
ORD00008356,PROD00008356,Electronics,273.27,City8,Changed mind,0.79
ORD00009579,PROD00009579,Clothing,207.44,City22,Changed mind,0.79
ORD00007968,PROD00007968,Clothing,478.35,City66,Wrong item,0.79
ORD00006925,PROD00006925,Toys,325.5,City11,Not as described,0.79
ORD00001690,PROD00001690,Electronics,382.49,City78,Not as described,0.79
ORD00006871,PROD00006871,Home,167.06,City66,Defective,0.79
ORD00003462,PROD00003462,Toys,401.69,City39,Changed mind,0.79
ORD00009362,PROD00009362,Toys,267.64,City78,Defective,0.79
ORD00000464,PROD00000464,Home,10.16,City3,Changed mind,0.79
ORD00004595,PROD00004595,Toys,90.36,City49,Wrong item,0.79
ORD00006889,PROD00006889,Home,412.21,City98,Wrong item,0.79
ORD00002812,PROD00002812,Toys,88.5,City83,Changed mind,0.79
ORD00008374,PROD00008374,Electronics,182.51,City90,Not as described,0.79
ORD00008384,PROD00008384,Books,359.07,City80,Changed mind,0.79
ORD00008390,PROD00008390,Books,484.06,City77,Not as described,0.79
ORD00008391,PROD00008391,Home,407.59,City28,Wrong item,0.79
ORD00008395,PROD00008395,Home,195.86,City63,Wrong item,0.79
ORD00006317,PROD00006317,Books,147.58,City16,Not as described,0.79
ORD00001977,PROD00001977,Clothing,241.08,City47,Changed mind,0.79
ORD00006819,PROD00006819,Toys,277.92,City7,Not as described,0.79
ORD00006840,PROD00006840,Home,295.0,City34,Wrong item,0.79
ORD00006849,PROD00006849,Toys,298.63,City59,Not as described,0.79
ORD00006859,PROD00006859,Books,450.1,City38,Not as described,0.79
ORD00007407,PROD00007407,Electronics,190.04,City100,Wrong item,0.79
ORD00009003,PROD00009003,Home,428.3,City34,Defective,0.79
ORD00009013,PROD00009013,Books,285.35,City8,Defective,0.79
ORD00009016,PROD00009016,Electronics,68.59,City4,Defective,0.79
ORD00004999,PROD00004999,Toys,194.27,City65,Defective,0.79
ORD00005001,PROD00005001,Electronics,358.41,City26,Wrong item,0.79
ORD00001330,PROD00001330,Toys,144.88,City30,Not as described,0.79
ORD00001333,PROD00001333,Home,423.3,City52,Changed mind,0.79
ORD00001337,PROD00001337,Books,484.0,City61,Not as described,0.79
ORD00003700,PROD00003700,Clothing,245.45,City30,Defective,0.79
ORD00000298,PROD00000298,Toys,43.12,City5,Defective,0.79
ORD00003778,PROD00003778,Clothing,43.95,City1,Wrong item,0.79
ORD00001637,PROD00001637,Toys,309.18,City31,Changed mind,0.79
ORD00003888,PROD00003888,Electronics,130.74,City39,Not as described,0.79
ORD00006810,PROD00006810,Clothing,468.12,City60,Changed mind,0.79
ORD00005052,PROD00005052,Home,18.47,City48,Wrong item,0.79
ORD00006814,PROD00006814,Books,444.32,City30,Wrong item,0.79
ORD00002027,PROD00002027,Clothing,328.67,City5,Changed mind,0.79
ORD00007921,PROD00007921,Books,84.7,City82,Wrong item,0.79
ORD00001026,PROD00001026,Electronics,63.34,City67,Changed mind,0.79
ORD00002868,PROD00002868,Books,55.22,City16,Not as described,0.79
ORD00002871,PROD00002871,Books,119.47,City32,Defective,0.79
ORD00005550,PROD00005550,Books,226.76,City92,Not as described,0.79
ORD00005655,PROD00005655,Home,371.12,City64,Wrong item,0.79
ORD00005660,PROD00005660,Electronics,103.9,City58,Changed mind,0.79
ORD00005687,PROD00005687,Toys,83.97,City73,Not as described,0.79
ORD00001080,PROD00001080,Clothing,446.63,City50,Defective,0.79
ORD00002818,PROD00002818,Home,209.97,City42,Not as described,0.79
ORD00002035,PROD00002035,Clothing,138.54,City76,Wrong item,0.79
ORD00001581,PROD00001581,Home,294.86,City66,Defective,0.79
